order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode,source_company,line_total_inr
B-00267,2023-02-20,WholeGrain Atta 5 KG,Staples,7,450.69,West Zone,Credit,Company B,3154.83
A-00345,2023-02-21,PureBite Atta 5kg,Staples,46,386.77,South Zone,Credit,Company A,17791.42
B-00773,2023-02-21,MunchBox Chips 150 GM,Snacks,38,920.47,North Zone,Card,Company B,34977.86
B-01114,2023-02-21,GlowUp Shampoo 200 ML,Personal Care,31,928.77,South Zone,Cash,Company B,28791.87
A-00476,2023-02-21,SoftCare Body Wash 250ml,Personal Care,37,820.98,West Zone,Credit,Company A,30376.26
A-01321,2023-02-21,PureBite Atta 5kg,Staples,37,176.71,South Zone,Card,Company A,6538.27
A-00127,2023-02-22,GoldTea Premium 250g,Beverages,43,304.53,East Zone,UPI,Company A,13094.79
A-01175,2023-02-22,PureBite Atta 5kg,Staples,2,511.63,North Zone,UPI,Company A,1023.26
A-00951,2023-02-22,PureBite Rice 5kg,Staples,1,840.38,South Zone,Cash,Company A,840.38
B-00330,2023-02-22,WholeGrain Rice 5 KG,Staples,49,782.69,Unknown,Cash,Company B,38351.81
A-00440,2023-02-22,FreshWash Dish Soap 500ml,Home Care,30,830.67,East Zone,Cash,Company A,24920.1
B-00821,2023-02-23,MunchBox Biscuits 200 GM,Snacks,26,463.14,South Zone,UPI,Company B,12041.64
A-01154,2023-02-23,GoldTea Green Tea 100g,Beverages,49,506.15,West Zone,UPI,Company A,24801.35
A-00836,2023-02-23,Sunrich Cooking Oil 5L,Edible Oils,19,580.64,East Zone,UPI,Company A,11032.16
B-00918,2023-02-24,MunchBox Biscuits 200 GM,Snacks,44,474.76,East Zone,Credit,Company B,20889.44
A-00912,2023-02-24,SoftCare Body Wash 250ml,Personal Care,37,690.89,South Zone,UPI,Company A,25562.93
B-00964,2023-02-24,MunchBox Biscuits 200 GM,Snacks,24,151.06,West Zone,UPI,Company B,3625.44
B-01136,2023-02-24,CleanPro Dishwash Liquid 500 ML,Home Care,23,691.39,West Zone,Card,Company B,15901.97
B-01145,2023-02-25,GlowUp Body Wash 250 ML,Personal Care,40,226.59,West Zone,Cash,Company B,9063.6
A-00738,2023-02-25,GoldTea Green Tea 100g,Beverages,3,772.44,West Zone,Credit,Company A,2317.32
A-00017,2023-02-25,FreshWash Detergent Powder 1kg,Home Care,45,778.91,West Zone,Credit,Company A,35050.95
B-01003,2023-02-25,VITA Sunflower Oil 5 Litre,Edible Oils,45,255.64,East Zone,Cash,Company B,11503.8
B-00677,2023-02-25,VITA Sunflower Oil 5 Litre,Edible Oils,17,905.53,North Zone,Credit,Company B,15394.01
A-00174,2023-02-25,GoldTea Premium 250g,Beverages,49,685.45,North Zone,UPI,Company A,33587.05
B-00216,2023-02-25,GlowUp Shampoo 200 ML,Personal Care,10,850.75,West Zone,Card,Company B,8507.5
A-00931,2023-02-25,GoldTea Green Tea 100g,Beverages,44,719.99,North Zone,Cash,Company A,31679.56
A-01108,2023-02-25,PureBite Atta 5kg,Staples,49,365.45,South Zone,Cash,Company A,17907.05
A-00645,2023-02-25,FreshWash Dish Soap 500ml,Home Care,33,580.49,North Zone,Cash,Company A,19156.17
A-01416,2023-02-25,CrunchTime Chips 150g,Snacks,34,330.15,North Zone,Cash,Company A,11225.1
B-00451,2023-02-25,CleanPro Laundry Powder 1 KG,Home Care,23,569.38,North Zone,Card,Company B,13095.74
B-00337,2023-02-26,VITA Sunflower Oil 5 Litre,Edible Oils,4,597.6,South Zone,Card,Company B,2390.4
A-00263,2023-02-26,CrunchTime Biscuits 200g,Snacks,27,763.32,East Zone,UPI,Company A,20609.64
A-01316,2023-02-26,SoftCare Shampoo 200ml,Personal Care,49,86.66,East Zone,Credit,Company A,4246.34
A-00515,2023-02-26,CrunchTime Chips 150g,Snacks,27,234.6,East Zone,UPI,Company A,6334.2
A-00435,2023-02-26,PureBite Rice 5kg,Staples,22,455.2,West Zone,Card,Company A,10014.4
B-00231,2023-02-26,WholeGrain Rice 5 KG,Staples,8,112.88,South Zone,Card,Company B,903.04
A-00097,2023-02-26,SoftCare Shampoo 200ml,Personal Care,46,598.7,North Zone,Card,Company A,27540.2
A-01275,2023-02-27,Sunrich Cooking Oil 5L,Edible Oils,11,386.12,North Zone,UPI,Company A,4247.32
B-00085,2023-02-27,CleanPro Laundry Powder 1 KG,Home Care,37,664.0,North Zone,Credit,Company B,24568.0
B-00664,2023-02-28,CleanPro Laundry Powder 1 KG,Home Care,21,335.32,West Zone,UPI,Company B,7041.72
A-00253,2023-02-28,FreshWash Detergent Powder 1kg,Home Care,22,230.62,South Zone,Credit,Company A,5073.64
A-00037,2023-02-28,SoftCare Body Wash 250ml,Personal Care,50,131.25,South Zone,Card,Company A,6562.5
A-00589,2023-02-28,PureBite Atta 5kg,Staples,5,642.89,West Zone,Card,Company A,3214.45
A-00568,2023-02-28,SoftCare Body Wash 250ml,Personal Care,16,845.47,North Zone,Card,Company A,13527.52
A-00820,2023-03-01,FreshWash Dish Soap 500ml,Home Care,29,286.59,East Zone,Cash,Company A,8311.11
B-00158,2023-03-01,GlowUp Body Wash 250 ML,Personal Care,17,43.99,South Zone,UPI,Company B,747.83
A-00639,2023-03-01,GoldTea Green Tea 100g,Beverages,7,231.2,South Zone,UPI,Company A,1618.4
A-00207,2023-03-01,FreshWash Detergent Powder 1kg,Home Care,31,464.05,West Zone,Credit,Company A,14385.55
A-00916,2023-03-01,SoftCare Body Wash 250ml,Personal Care,44,318.5,South Zone,Card,Company A,14014.0
B-00299,2023-03-01,GlowUp Shampoo 200 ML,Personal Care,17,268.09,North Zone,Credit,Company B,4557.53
A-00714,2023-03-01,PureBite Rice 5kg,Staples,11,744.12,East Zone,Cash,Company A,8185.32
B-01193,2023-03-01,Chai Bliss Green Tea 100 GM,Beverages,47,488.87,North Zone,Credit,Company B,22976.89
A-00970,2023-03-02,GoldTea Premium 250g,Beverages,2,355.8,South Zone,Credit,Company A,711.6
A-01085,2023-03-02,FreshWash Dish Soap 500ml,Home Care,19,454.0,North Zone,Cash,Company A,8626.0
A-01088,2023-03-02,Sunrich Cooking Oil 5L,Edible Oils,26,411.6,West Zone,Card,Company A,10701.6
A-00663,2023-03-02,Sunrich Cooking Oil 1L,Edible Oils,5,206.11,South Zone,Card,Company A,1030.55
B-00422,2023-03-02,Chai Bliss Tea 250 GM,Beverages,14,347.77,North Zone,Credit,Company B,4868.78
B-00508,2023-03-02,Chai Bliss Tea 250 GM,Beverages,26,577.68,East Zone,Card,Company B,15019.68
A-01223,2023-03-03,Sunrich Cooking Oil 5L,Edible Oils,35,834.05,South Zone,Cash,Company A,29191.75
A-00217,2023-03-03,SoftCare Body Wash 250ml,Personal Care,39,698.75,West Zone,Card,Company A,27251.25
A-01402,2023-03-03,FreshWash Dish Soap 500ml,Home Care,19,278.65,South Zone,Credit,Company A,5294.35
B-00722,2023-03-03,CleanPro Dishwash Liquid 500 ML,Home Care,25,513.77,North Zone,Credit,Company B,12844.25
A-00397,2023-03-03,SoftCare Shampoo 200ml,Personal Care,44,783.09,South Zone,Credit,Company A,34455.96
A-00487,2023-03-03,SoftCare Shampoo 200ml,Personal Care,34,735.46,West Zone,Credit,Company A,25005.64
B-00476,2023-03-03,GlowUp Shampoo 200 ML,Personal Care,48,835.81,North Zone,Cash,Company B,40118.88
A-00839,2023-03-03,Sunrich Cooking Oil 1L,Edible Oils,10,315.53,South Zone,Cash,Company A,3155.3
A-01370,2023-03-04,CrunchTime Biscuits 200g,Snacks,16,290.07,West Zone,Cash,Company A,4641.12
A-00227,2023-03-04,Sunrich Cooking Oil 1L,Edible Oils,46,67.49,North Zone,Cash,Company A,3104.54
B-00254,2023-03-04,MunchBox Chips 150 GM,Snacks,47,312.91,South Zone,Card,Company B,14706.77
A-00688,2023-03-04,SoftCare Body Wash 250ml,Personal Care,15,255.16,South Zone,Card,Company A,3827.4
A-00567,2023-03-04,FreshWash Detergent Powder 1kg,Home Care,15,406.21,North Zone,Card,Company A,6093.15
A-00305,2023-03-05,SoftCare Body Wash 250ml,Personal Care,30,567.18,North Zone,UPI,Company A,17015.4
A-00088,2023-03-05,FreshWash Dish Soap 500ml,Home Care,25,272.41,West Zone,UPI,Company A,6810.25
B-00654,2023-03-05,WholeGrain Rice 5 KG,Staples,2,720.44,West Zone,Credit,Company B,1440.88
A-00471,2023-03-06,GoldTea Green Tea 100g,Beverages,5,686.26,South Zone,Cash,Company A,3431.3
A-00038,2023-03-06,CrunchTime Biscuits 200g,Snacks,29,523.09,West Zone,UPI,Company A,15169.61
B-00018,2023-03-06,CleanPro Dishwash Liquid 500 ML,Home Care,32,654.87,West Zone,Credit,Company B,20955.84
A-01156,2023-03-06,PureBite Rice 5kg,Staples,50,346.48,North Zone,Credit,Company A,17324.0
B-00213,2023-03-06,CleanPro Laundry Powder 1 KG,Home Care,37,419.98,East Zone,UPI,Company B,15539.26
A-00800,2023-03-06,GoldTea Premium 250g,Beverages,38,418.26,North Zone,Cash,Company A,15893.88
A-01015,2023-03-07,PureBite Atta 5kg,Staples,6,880.62,North Zone,Cash,Company A,5283.72
A-00697,2023-03-07,GoldTea Premium 250g,Beverages,46,250.03,West Zone,Cash,Company A,11501.38
A-00046,2023-03-07,CrunchTime Biscuits 200g,Snacks,40,294.09,North Zone,Card,Company A,11763.6
B-00215,2023-03-08,VITA Sunflower Oil 1 Litre,Edible Oils,20,872.33,West Zone,Card,Company B,17446.6
A-00111,2023-03-08,GoldTea Premium 250g,Beverages,20,43.24,North Zone,Card,Company A,864.8
A-00873,2023-03-08,PureBite Rice 5kg,Staples,42,738.1,South Zone,UPI,Company A,31000.2
A-01134,2023-03-08,Sunrich Cooking Oil 5L,Edible Oils,11,465.28,South Zone,Card,Company A,5118.08
B-00500,2023-03-09,WholeGrain Atta 5 KG,Staples,24,213.31,North Zone,UPI,Company B,5119.44
A-00141,2023-03-09,PureBite Atta 5kg,Staples,9,62.24,North Zone,Card,Company A,560.16
B-00971,2023-03-09,VITA Sunflower Oil 5 Litre,Edible Oils,30,785.18,West Zone,Card,Company B,23555.4
B-01108,2023-03-09,VITA Sunflower Oil 5 Litre,Edible Oils,33,637.44,East Zone,Cash,Company B,21035.52
B-01179,2023-03-09,WholeGrain Rice 5 KG,Staples,19,67.23,West Zone,UPI,Company B,1277.37
A-00869,2023-03-09,CrunchTime Biscuits 200g,Snacks,5,76.6,South Zone,Card,Company A,383.0
A-00321,2023-03-09,CrunchTime Biscuits 200g,Snacks,49,295.38,East Zone,Cash,Company A,14473.62
A-00050,2023-03-10,Sunrich Cooking Oil 5L,Edible Oils,39,776.36,East Zone,Cash,Company A,30278.04
A-01178,2023-03-10,Sunrich Cooking Oil 5L,Edible Oils,19,171.49,South Zone,Card,Company A,3258.31
A-00870,2023-03-10,CrunchTime Biscuits 200g,Snacks,48,299.67,South Zone,UPI,Company A,14384.16
A-00470,2023-03-10,PureBite Atta 5kg,Staples,22,649.39,North Zone,Credit,Company A,14286.58
A-01454,2023-03-11,SoftCare Shampoo 200ml,Personal Care,40,226.71,South Zone,UPI,Company A,9068.4
B-00759,2023-03-11,CleanPro Dishwash Liquid 500 ML,Home Care,16,46.48,East Zone,Credit,Company B,743.68
B-00566,2023-03-11,GlowUp Shampoo 200 ML,Personal Care,40,855.73,North Zone,Cash,Company B,34229.2
A-00792,2023-03-11,CrunchTime Biscuits 200g,Snacks,39,239.09,South Zone,Cash,Company A,9324.51
B-00618,2023-03-11,CleanPro Laundry Powder 1 KG,Home Care,28,859.88,South Zone,Credit,Company B,24076.64
B-00627,2023-03-11,VITA Sunflower Oil 5 Litre,Edible Oils,6,476.42,North Zone,Credit,Company B,2858.52
B-00246,2023-03-12,CleanPro Laundry Powder 1 KG,Home Care,34,688.9,North Zone,Card,Company B,23422.6
A-01035,2023-03-12,Sunrich Cooking Oil 1L,Edible Oils,21,887.02,South Zone,Credit,Company A,18627.42
A-01231,2023-03-13,SoftCare Body Wash 250ml,Personal Care,3,458.16,West Zone,UPI,Company A,1374.48
B-00317,2023-03-13,WholeGrain Atta 5 KG,Staples,2,694.71,East Zone,Credit,Company B,1389.42
A-00633,2023-03-14,Sunrich Cooking Oil 1L,Edible Oils,2,235.3,North Zone,Credit,Company A,470.6
B-00956,2023-03-14,VITA Sunflower Oil 5 Litre,Edible Oils,23,311.25,West Zone,Credit,Company B,7158.75
A-00948,2023-03-14,GoldTea Green Tea 100g,Beverages,29,275.43,East Zone,Cash,Company A,7987.47
B-01015,2023-03-14,VITA Sunflower Oil 1 Litre,Edible Oils,5,499.66,East Zone,Credit,Company B,2498.3
A-01246,2023-03-14,SoftCare Shampoo 200ml,Personal Care,15,352.64,West Zone,Card,Company A,5289.6
A-01243,2023-03-14,CrunchTime Chips 150g,Snacks,19,448.17,North Zone,UPI,Company A,8515.23
A-00986,2023-03-15,PureBite Atta 5kg,Staples,30,41.3,North Zone,Credit,Company A,1239.0
B-01043,2023-03-15,CleanPro Laundry Powder 1 KG,Home Care,25,477.25,East Zone,Card,Company B,11931.25
A-01214,2023-03-15,PureBite Rice 5kg,Staples,26,518.3,North Zone,UPI,Company A,13475.8
B-00056,2023-03-15,VITA Sunflower Oil 5 Litre,Edible Oils,44,763.6,East Zone,Card,Company B,33598.4
A-01440,2023-03-15,CrunchTime Chips 150g,Snacks,27,383.62,South Zone,Cash,Company A,10357.74
B-00843,2023-03-15,GlowUp Shampoo 200 ML,Personal Care,16,846.6,North Zone,UPI,Company B,13545.6
A-00443,2023-03-15,PureBite Atta 5kg,Staples,8,82.11,West Zone,Card,Company A,656.88
A-00091,2023-03-16,SoftCare Body Wash 250ml,Personal Care,38,461.25,West Zone,Credit,Company A,17527.5
A-00008,2023-03-16,GoldTea Green Tea 100g,Beverages,47,426.0,North Zone,Credit,Company A,20022.0
B-00530,2023-03-16,Chai Bliss Tea 250 GM,Beverages,49,139.44,East Zone,UPI,Company B,6832.56
A-00049,2023-03-16,PureBite Rice 5kg,Staples,12,405.77,East Zone,Cash,Company A,4869.24
A-00992,2023-03-16,GoldTea Green Tea 100g,Beverages,2,98.15,West Zone,Cash,Company A,196.3
B-00996,2023-03-16,VITA Sunflower Oil 1 Litre,Edible Oils,26,719.61,West Zone,Card,Company B,18709.86
A-01317,2023-03-16,GoldTea Premium 250g,Beverages,8,51.57,East Zone,Credit,Company A,412.56
A-00384,2023-03-17,FreshWash Detergent Powder 1kg,Home Care,39,81.8,Unknown,Card,Company A,3190.2
B-00176,2023-03-17,WholeGrain Rice 5 KG,Staples,4,56.44,North Zone,Card,Company B,225.76
B-01001,2023-03-17,VITA Sunflower Oil 1 Litre,Edible Oils,15,873.99,North Zone,Credit,Company B,13109.85
B-00502,2023-03-17,Chai Bliss Green Tea 100 GM,Beverages,47,981.89,East Zone,Cash,Company B,46148.83
B-00544,2023-03-18,CleanPro Dishwash Liquid 500 ML,Home Care,37,978.57,West Zone,Credit,Company B,36207.09
A-01081,2023-03-18,PureBite Atta 5kg,Staples,47,603.32,West Zone,Cash,Company A,28356.04
B-00703,2023-03-18,GlowUp Body Wash 250 ML,Personal Care,44,244.02,North Zone,Cash,Company B,10736.88
B-00905,2023-03-18,WholeGrain Atta 5 KG,Staples,23,397.57,East Zone,Credit,Company B,9144.11
B-00936,2023-03-19,CleanPro Laundry Powder 1 KG,Home Care,34,760.28,West Zone,UPI,Company B,25849.52
B-00151,2023-03-19,VITA Sunflower Oil 5 Litre,Edible Oils,17,532.03,North Zone,Credit,Company B,9044.51
B-00518,2023-03-19,WholeGrain Atta 5 KG,Staples,38,587.64,East Zone,UPI,Company B,22330.32
A-00959,2023-03-19,PureBite Rice 5kg,Staples,14,750.35,West Zone,Cash,Company A,10504.9
B-00339,2023-03-19,WholeGrain Atta 5 KG,Staples,15,210.82,East Zone,Card,Company B,3162.3
A-00640,2023-03-20,SoftCare Shampoo 200ml,Personal Care,11,367.31,West Zone,Card,Company A,4040.41
A-01014,2023-03-20,FreshWash Dish Soap 500ml,Home Care,12,166.38,West Zone,UPI,Company A,1996.56
B-00292,2023-03-20,Chai Bliss Green Tea 100 GM,Beverages,13,943.71,West Zone,Cash,Company B,12268.23
A-01176,2023-03-21,PureBite Rice 5kg,Staples,10,571.79,South Zone,Card,Company A,5717.9
A-00538,2023-03-21,Sunrich Cooking Oil 5L,Edible Oils,33,523.0,North Zone,UPI,Company A,17259.0
A-01305,2023-03-21,SoftCare Shampoo 200ml,Personal Care,1,747.57,West Zone,Cash,Company A,747.57
A-00009,2023-03-21,SoftCare Body Wash 250ml,Personal Care,27,73.72,East Zone,UPI,Company A,1990.44
B-00060,2023-03-22,CleanPro Dishwash Liquid 500 ML,Home Care,24,766.09,South Zone,Cash,Company B,18386.16
B-00217,2023-03-22,VITA Sunflower Oil 1 Litre,Edible Oils,12,708.82,South Zone,Credit,Company B,8505.84
A-00544,2023-03-23,CrunchTime Chips 150g,Snacks,42,221.31,North Zone,Cash,Company A,9295.02
B-00699,2023-03-23,CleanPro Laundry Powder 1 KG,Home Care,38,906.36,North Zone,UPI,Company B,34441.68
A-01265,2023-03-23,PureBite Atta 5kg,Staples,4,197.13,East Zone,Card,Company A,788.52
B-00001,2023-03-23,CleanPro Laundry Powder 1 KG,Home Care,39,468.12,West Zone,UPI,Company B,18256.68
A-00346,2023-03-24,GoldTea Premium 250g,Beverages,39,539.76,South Zone,Card,Company A,21050.64
B-00542,2023-03-24,WholeGrain Rice 5 KG,Staples,41,264.77,West Zone,Credit,Company B,10855.57
B-00379,2023-03-24,GlowUp Body Wash 250 ML,Personal Care,14,449.03,West Zone,Cash,Company B,6286.42
A-00358,2023-03-24,PureBite Rice 5kg,Staples,33,821.96,West Zone,Cash,Company A,27124.68
A-01343,2023-03-24,GoldTea Premium 250g,Beverages,29,187.28,North Zone,Credit,Company A,5431.12
B-00987,2023-03-24,WholeGrain Atta 5 KG,Staples,17,203.35,West Zone,UPI,Company B,3456.95
A-00685,2023-03-25,SoftCare Body Wash 250ml,Personal Care,31,61.99,North Zone,Card,Company A,1921.69
B-00389,2023-03-25,WholeGrain Atta 5 KG,Staples,5,782.69,East Zone,Card,Company B,3913.45
A-00352,2023-03-25,FreshWash Detergent Powder 1kg,Home Care,26,867.16,North Zone,UPI,Company A,22546.16
B-00002,2023-03-26,VITA Sunflower Oil 5 Litre,Edible Oils,6,908.02,West Zone,Cash,Company B,5448.12
A-01405,2023-03-27,PureBite Rice 5kg,Staples,19,635.24,West Zone,UPI,Company A,12069.56
A-00981,2023-03-27,PureBite Atta 5kg,Staples,24,773.47,West Zone,Credit,Company A,18563.28
B-00943,2023-03-27,WholeGrain Atta 5 KG,Staples,34,493.85,North Zone,Card,Company B,16790.9
A-00782,2023-03-28,Sunrich Cooking Oil 1L,Edible Oils,13,253.63,East Zone,UPI,Company A,3297.19
A-00030,2023-03-28,PureBite Rice 5kg,Staples,26,438.32,South Zone,Card,Company A,11396.32
A-01291,2023-03-28,GoldTea Green Tea 100g,Beverages,40,101.74,South Zone,Credit,Company A,4069.6
A-00599,2023-03-29,Sunrich Cooking Oil 5L,Edible Oils,1,759.9,South Zone,Cash,Company A,759.9
B-00341,2023-03-29,CleanPro Laundry Powder 1 KG,Home Care,39,478.91,North Zone,Cash,Company B,18677.49
A-00072,2023-03-29,Sunrich Cooking Oil 5L,Edible Oils,36,211.36,West Zone,Cash,Company A,7608.96
B-01021,2023-03-29,CleanPro Laundry Powder 1 KG,Home Care,39,660.68,West Zone,Credit,Company B,25766.52
B-01068,2023-03-29,CleanPro Laundry Powder 1 KG,Home Care,9,707.16,South Zone,UPI,Company B,6364.44
B-01149,2023-03-30,GlowUp Shampoo 200 ML,Personal Care,42,661.51,East Zone,Cash,Company B,27783.42
A-01023,2023-03-30,FreshWash Detergent Powder 1kg,Home Care,30,55.83,East Zone,UPI,Company A,1674.9
A-00414,2023-03-30,FreshWash Dish Soap 500ml,Home Care,13,610.55,North Zone,Cash,Company A,7937.15
A-01451,2023-03-30,SoftCare Shampoo 200ml,Personal Care,35,646.83,West Zone,UPI,Company A,22639.05
A-01322,2023-03-30,GoldTea Green Tea 100g,Beverages,44,862.19,East Zone,UPI,Company A,37936.36
A-01041,2023-03-30,GoldTea Green Tea 100g,Beverages,6,754.16,North Zone,Credit,Company A,4524.96
A-00169,2023-03-31,Sunrich Cooking Oil 5L,Edible Oils,3,69.61,East Zone,Credit,Company A,208.83
B-00758,2023-03-31,WholeGrain Atta 5 KG,Staples,40,653.21,West Zone,Card,Company B,26128.4
B-00781,2023-03-31,Chai Bliss Tea 250 GM,Beverages,4,279.71,East Zone,Card,Company B,1118.84
A-00477,2023-03-31,GoldTea Green Tea 100g,Beverages,25,389.37,South Zone,UPI,Company A,9734.25
B-01052,2023-03-31,Chai Bliss Green Tea 100 GM,Beverages,41,112.05,West Zone,Credit,Company B,4594.05
A-00261,2023-03-31,FreshWash Detergent Powder 1kg,Home Care,13,556.56,West Zone,UPI,Company A,7235.28
A-01000,2023-03-31,Sunrich Cooking Oil 5L,Edible Oils,32,81.91,North Zone,Card,Company A,2621.12
B-00400,2023-03-31,WholeGrain Rice 5 KG,Staples,35,992.68,East Zone,Card,Company B,34743.8
A-00765,2023-03-31,GoldTea Premium 250g,Beverages,20,831.29,South Zone,Credit,Company A,16625.8
A-01061,2023-03-31,PureBite Rice 5kg,Staples,42,867.73,East Zone,Credit,Company A,36444.66
A-00422,2023-04-01,CrunchTime Biscuits 200g,Snacks,34,300.06,East Zone,Credit,Company A,10202.04
B-01002,2023-04-01,MunchBox Chips 150 GM,Snacks,12,404.21,North Zone,UPI,Company B,4850.52
A-01446,2023-04-01,FreshWash Detergent Powder 1kg,Home Care,17,720.24,North Zone,Card,Company A,12244.08
A-00434,2023-04-01,CrunchTime Chips 150g,Snacks,1,127.47,South Zone,Credit,Company A,127.47
A-00561,2023-04-02,Sunrich Cooking Oil 1L,Edible Oils,25,258.39,South Zone,Cash,Company A,6459.75
B-00325,2023-04-02,VITA Sunflower Oil 1 Litre,Edible Oils,22,336.98,North Zone,Card,Company B,7413.56
B-00616,2023-04-02,MunchBox Biscuits 200 GM,Snacks,24,161.85,West Zone,UPI,Company B,3884.4
B-00567,2023-04-02,MunchBox Biscuits 200 GM,Snacks,31,893.91,West Zone,Cash,Company B,27711.21
A-01237,2023-04-03,Sunrich Cooking Oil 1L,Edible Oils,18,371.59,East Zone,Card,Company A,6688.62
B-00817,2023-04-03,VITA Sunflower Oil 5 Litre,Edible Oils,34,261.45,South Zone,UPI,Company B,8889.3
A-00459,2023-04-03,GoldTea Green Tea 100g,Beverages,11,609.96,East Zone,Cash,Company A,6709.56
A-00993,2023-04-04,PureBite Rice 5kg,Staples,31,736.09,North Zone,UPI,Company A,22818.79
A-00341,2023-04-04,CrunchTime Biscuits 200g,Snacks,21,47.14,East Zone,UPI,Company A,989.94
A-01302,2023-04-04,Sunrich Cooking Oil 5L,Edible Oils,21,184.88,East Zone,UPI,Company A,3882.48
A-01254,2023-04-04,PureBite Atta 5kg,Staples,22,459.83,South Zone,Credit,Company A,10116.26
B-00027,2023-04-04,WholeGrain Atta 5 KG,Staples,47,816.72,North Zone,Cash,Company B,38385.84
A-01200,2023-04-04,PureBite Rice 5kg,Staples,8,57.92,North Zone,UPI,Company A,463.36
B-00167,2023-04-04,MunchBox Biscuits 200 GM,Snacks,16,844.94,South Zone,Credit,Company B,13519.04
A-00173,2023-04-04,CrunchTime Chips 150g,Snacks,14,654.38,East Zone,Card,Company A,9161.32
A-00749,2023-04-04,Sunrich Cooking Oil 1L,Edible Oils,5,120.41,Unknown,UPI,Company A,602.05
A-00975,2023-04-05,GoldTea Premium 250g,Beverages,28,205.58,South Zone,Card,Company A,5756.24
A-01124,2023-04-05,FreshWash Detergent Powder 1kg,Home Care,14,839.99,South Zone,UPI,Company A,11759.86
B-00178,2023-04-05,GlowUp Shampoo 200 ML,Personal Care,42,611.71,West Zone,Credit,Company B,25691.82
B-00300,2023-04-05,WholeGrain Rice 5 KG,Staples,25,709.65,North Zone,Cash,Company B,17741.25
A-00638,2023-04-05,Sunrich Cooking Oil 1L,Edible Oils,46,152.65,South Zone,UPI,Company A,7021.9
A-00725,2023-04-05,Sunrich Cooking Oil 5L,Edible Oils,8,734.68,South Zone,Cash,Company A,5877.44
A-01152,2023-04-05,SoftCare Body Wash 250ml,Personal Care,37,192.44,South Zone,Credit,Company A,7120.28
