order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode
A-01204,2023-06-27,FreshWash Dish Soap 500ml,Home Care,5,530.23,West Zone,UPI
A-01205,2024-05-19,PureBite Rice 5kg,Staples,46,784.84,South Zone,Cash
A-01206,2023-12-14,Sunrich Cooking Oil 1L,Edible Oils,26,587.56,East Zone,Credit
A-01207,2024-06-25,CrunchTime Biscuits 200g,Snacks,23,400.72,South Zone,UPI
A-01208,2024-02-28,SoftCare Body Wash 250ml,Personal Care,22,695.38,East Zone,Cash
A-01209,2023-07-04,SoftCare Body Wash 250ml,Personal Care,43,93.71,West Zone,Card
A-01210,2023-08-11,CrunchTime Chips 150g,Snacks,17,236.35,South Zone,UPI
A-01211,2024-03-07,PureBite Rice 5kg,Staples,38,130.17,East Zone,Cash
A-01212,2023-12-15,SoftCare Body Wash 250ml,Personal Care,22,205.56,South Zone,Card
A-01213,2023-01-14,SoftCare Body Wash 250ml,Personal Care,8,399.97,West Zone,Cash
A-01214,2023-03-15,PureBite Rice 5kg,Staples,26,518.3,North Zone,UPI
A-01215,2024-05-03,Sunrich Cooking Oil 1L,Edible Oils,28,205.59,East Zone,Card
A-01216,2023-12-03,GoldTea Green Tea 100g,Beverages,22,555.23,North Zone,Card
A-01217,2023-09-10,GoldTea Green Tea 100g,Beverages,7,208.1,North Zone,Credit
A-01218,2023-05-14,SoftCare Body Wash 250ml,Personal Care,16,400.72,North Zone,UPI
A-01219,2024-04-03,SoftCare Body Wash 250ml,Personal Care,2,866.73,South Zone,UPI
A-01220,2023-07-22,SoftCare Body Wash 250ml,Personal Care,39,853.15,North Zone,UPI
A-01221,2023-04-19,Sunrich Cooking Oil 1L,Edible Oils,4,800.19,South Zone,Card
A-01222,2024-05-20,PureBite Atta 5kg,Staples,17,864.91,East Zone,UPI
A-01223,2023-03-03,Sunrich Cooking Oil 5L,Edible Oils,35,834.05,South Zone,Cash
A-01224,2024-04-07,Sunrich Cooking Oil 5L,Edible Oils,37,679.02,,Cash
A-01225,2024-01-02,SoftCare Body Wash 250ml,Personal Care,17,332.85,West Zone,UPI
A-01226,2024-02-01,GoldTea Green Tea 100g,Beverages,22,709.58,East Zone,Card
A-01227,2024-04-16,GoldTea Premium 250g,Beverages,50,172.97,North Zone,UPI
A-01228,2024-03-20,FreshWash Detergent Powder 1kg,Home Care,32,824.16,East Zone,Credit
A-01229,2023-04-06,CrunchTime Biscuits 200g,Snacks,19,127.44,West Zone,Credit
A-01230,2024-06-19,Sunrich Cooking Oil 1L,Edible Oils,16,516.83,South Zone,Card
A-01231,2023-03-13,SoftCare Body Wash 250ml,Personal Care,3,458.16,West Zone,UPI
A-01232,2024-03-19,PureBite Atta 5kg,Staples,10,626.27,North Zone,Card
A-01233,2024-02-05,SoftCare Shampoo 200ml,Personal Care,45,689.54,North Zone,Card
A-01234,2023-12-17,CrunchTime Biscuits 200g,Snacks,47,528.58,East Zone,Credit
A-01235,2024-05-10,Sunrich Cooking Oil 1L,Edible Oils,24,180.56,West Zone,UPI
A-01236,2023-12-18,CrunchTime Chips 150g,Snacks,42,445.2,South Zone,Cash
A-01237,2023-04-03,Sunrich Cooking Oil 1L,Edible Oils,18,371.59,East Zone,Card
A-01238,2023-12-12,Sunrich Cooking Oil 1L,Edible Oils,5,252.01,South Zone,Card
A-01239,2024-06-14,CrunchTime Chips 150g,Snacks,21,631.77,South Zone,UPI
A-01240,2023-11-14,PureBite Atta 5kg,Staples,46,456.08,West Zone,UPI
A-01241,2024-05-22,SoftCare Body Wash 250ml,Personal Care,42,567.94,South Zone,Credit
A-01242,2023-08-07,GoldTea Green Tea 100g,Beverages,8,237.8,East Zone,Cash
A-01243,2023-03-14,CrunchTime Chips 150g,Snacks,19,448.17,North Zone,UPI
A-01244,2024-01-23,SoftCare Shampoo 200ml,Personal Care,9,354.35,South Zone,Credit
A-01245,2023-01-20,CrunchTime Biscuits 200g,Snacks,5,622.88,North Zone,Credit
A-01246,2023-03-14,SoftCare Shampoo 200ml,Personal Care,15,352.64,West Zone,Card
A-01247,2023-06-20,Sunrich Cooking Oil 1L,Edible Oils,19,160.51,South Zone,Cash
A-01248,2023-11-04,CrunchTime Chips 150g,Snacks,19,59.67,,UPI
A-01249,2023-12-03,PureBite Rice 5kg,Staples,40,294.05,South Zone,Credit
A-01250,2024-04-26,PureBite Rice 5kg,Staples,28,549.09,East Zone,Card
A-01251,2024-01-04,Sunrich Cooking Oil 5L,Edible Oils,26,266.31,East Zone,Card
A-01252,2023-12-17,CrunchTime Biscuits 200g,Snacks,25,195.18,East Zone,UPI
A-01253,2023-10-24,Sunrich Cooking Oil 1L,Edible Oils,,433.13,North Zone,UPI
A-01254,2023-04-04,PureBite Atta 5kg,Staples,22,459.83,South Zone,Credit
A-01255,2024-05-11,SoftCare Shampoo 200ml,Personal Care,32,309.76,West Zone,UPI
A-01256,2023-01-06,PureBite Atta 5kg,Staples,44,750.07,North Zone,Credit
A-01257,2023-10-18,CrunchTime Chips 150g,Snacks,37,69.03,North Zone,Card
A-01258,2024-03-07,PureBite Rice 5kg,Staples,3,687.59,North Zone,Card
A-01259,2024-04-18,PureBite Rice 5kg,Staples,14,562.14,East Zone,Credit
A-01260,2023-07-01,SoftCare Body Wash 250ml,Personal Care,41,244.43,South Zone,Cash
A-01261,2023-11-04,CrunchTime Chips 150g,Snacks,42,676.18,South Zone,UPI
A-01262,2023-04-18,CrunchTime Chips 150g,Snacks,42,679.79,,Card
A-01263,2024-01-31,CrunchTime Biscuits 200g,Snacks,5,595.67,West Zone,Credit
A-01264,2023-10-23,FreshWash Dish Soap 500ml,Home Care,24,733.74,East Zone,UPI
A-01265,2023-03-23,PureBite Atta 5kg,Staples,4,197.13,East Zone,Card
A-01266,2023-05-08,SoftCare Body Wash 250ml,Personal Care,15,697.07,West Zone,Card
A-01267,2023-02-19,PureBite Rice 5kg,Staples,37,281.64,North Zone,UPI
A-01268,2024-01-20,GoldTea Green Tea 100g,Beverages,48,203.49,South Zone,Cash
A-01269,2024-03-09,PureBite Rice 5kg,Staples,38,396.56,North Zone,Credit
A-01270,2023-01-10,FreshWash Dish Soap 500ml,Home Care,27,552.9,South Zone,Credit
A-01271,2023-11-15,FreshWash Detergent Powder 1kg,Home Care,31,766.19,South Zone,UPI
A-01272,2023-06-26,GoldTea Premium 250g,Beverages,18,312.63,West Zone,UPI
A-01273,2023-06-03,GoldTea Green Tea 100g,Beverages,23,716.97,East Zone,Cash
A-01274,2023-11-24,Sunrich Cooking Oil 5L,Edible Oils,9,767.34,East Zone,Cash
A-01275,2023-02-27,Sunrich Cooking Oil 5L,Edible Oils,11,386.12,North Zone,UPI
A-01276,2024-06-07,PureBite Atta 5kg,Staples,30,542.41,West Zone,Credit
A-01277,2023-12-20,SoftCare Shampoo 200ml,Personal Care,37,624.17,East Zone,UPI
A-01278,2023-07-12,FreshWash Dish Soap 500ml,Home Care,6,345.11,West Zone,Card
A-01279,2023-07-12,FreshWash Dish Soap 500ml,Home Care,8,575.71,South Zone,Card
A-01280,2024-04-13,GoldTea Green Tea 100g,Beverages,18,378.77,South Zone,Credit
A-01281,2023-11-05,SoftCare Shampoo 200ml,Personal Care,34,208.03,West Zone,Cash
A-01282,2023-09-27,SoftCare Shampoo 200ml,Personal Care,47,469.05,West Zone,UPI
A-01283,2024-01-06,PureBite Rice 5kg,Staples,16,464.38,North Zone,Cash
A-01284,2024-04-12,PureBite Atta 5kg,Staples,31,686.37,West Zone,Cash
A-01285,2023-04-15,CrunchTime Biscuits 200g,Snacks,38,115.65,East Zone,Credit
A-01286,2023-07-13,CrunchTime Chips 150g,Snacks,2,237.88,West Zone,Card
A-01287,2023-08-08,CrunchTime Chips 150g,Snacks,48,139.16,North Zone,Cash
A-01288,2023-01-29,PureBite Atta 5kg,Staples,25,228.77,North Zone,Card
A-01289,2024-06-02,GoldTea Green Tea 100g,Beverages,30,332.7,North Zone,UPI
A-01290,2023-06-20,Sunrich Cooking Oil 1L,Edible Oils,10,768.05,West Zone,Card
A-01291,2023-03-28,GoldTea Green Tea 100g,Beverages,40,101.74,South Zone,Credit
A-01292,2023-04-29,CrunchTime Chips 150g,Snacks,47,516.13,East Zone,Credit
A-01293,2023-04-12,FreshWash Detergent Powder 1kg,Home Care,25,83.42,North Zone,UPI
A-01294,2023-08-24,FreshWash Detergent Powder 1kg,Home Care,20,220.19,North Zone,Credit
A-01295,2023-05-27,GoldTea Premium 250g,Beverages,19,691.8,West Zone,UPI
A-01296,2023-05-17,GoldTea Premium 250g,Beverages,5,631.24,North Zone,UPI
A-01297,2023-04-19,Sunrich Cooking Oil 5L,Edible Oils,21,519.92,West Zone,Cash
A-01298,2023-06-29,Sunrich Cooking Oil 1L,Edible Oils,45,381.67,South Zone,Cash
A-01299,2024-03-01,Sunrich Cooking Oil 5L,Edible Oils,21,769.15,South Zone,Credit
A-01300,2023-11-29,CrunchTime Chips 150g,Snacks,36,780.81,North Zone,Cash
A-01301,2023-06-08,Sunrich Cooking Oil 1L,Edible Oils,42,600.19,East Zone,Card
A-01302,2023-04-04,Sunrich Cooking Oil 5L,Edible Oils,21,184.88,East Zone,UPI
A-01303,2024-05-04,SoftCare Body Wash 250ml,Personal Care,4,301.33,East Zone,Card
A-01304,2024-03-11,Sunrich Cooking Oil 1L,Edible Oils,15,67.61,North Zone,Card
A-01305,2023-03-21,SoftCare Shampoo 200ml,Personal Care,1,747.57,West Zone,Cash
A-01306,2023-02-16,CrunchTime Chips 150g,Snacks,6,525.77,North Zone,UPI
A-01307,2023-10-22,PureBite Atta 5kg,Staples,8,182.14,West Zone,Credit
A-01308,2024-01-10,GoldTea Green Tea 100g,Beverages,27,645.39,North Zone,Card
A-01309,2023-12-08,CrunchTime Biscuits 200g,Snacks,31,507.89,North Zone,Card
A-01310,2023-07-20,FreshWash Detergent Powder 1kg,Home Care,41,493.55,South Zone,Credit
A-01311,2023-09-07,SoftCare Body Wash 250ml,Personal Care,26,758.95,East Zone,Credit
A-01312,2024-03-16,SoftCare Body Wash 250ml,Personal Care,34,481.44,North Zone,Cash
A-01313,2024-05-19,PureBite Rice 5kg,Staples,19,386.4,North Zone,Credit
A-01314,2023-05-26,GoldTea Green Tea 100g,Beverages,13,719.23,North Zone,UPI
A-01315,2023-11-26,CrunchTime Biscuits 200g,Snacks,33,207.44,North Zone,Card
A-01316,2023-02-26,SoftCare Shampoo 200ml,Personal Care,49,86.66,East Zone,Credit
A-01317,2023-03-16,GoldTea Premium 250g,Beverages,8,51.57,East Zone,Credit
A-01318,2024-04-17,PureBite Rice 5kg,Staples,7,195.47,East Zone,Card
A-01319,2024-04-17,PureBite Rice 5kg,Staples,2,356.27,North Zone,Cash
A-01320,2024-04-20,SoftCare Shampoo 200ml,Personal Care,49,537.84,West Zone,Card
A-01321,2023-02-21,PureBite Atta 5kg,Staples,37,176.71,South Zone,Card
A-01322,2023-03-30,GoldTea Green Tea 100g,Beverages,44,862.19,East Zone,UPI
A-01323,2023-08-10,SoftCare Shampoo 200ml,Personal Care,9,813.06,West Zone,Card
A-01324,2024-05-12,Sunrich Cooking Oil 1L,Edible Oils,4,730.99,West Zone,Cash
A-01325,2023-05-19,FreshWash Detergent Powder 1kg,Home Care,36,770.86,North Zone,Card
A-01326,2024-02-13,Sunrich Cooking Oil 5L,Edible Oils,37,870.61,East Zone,Credit
A-01327,2023-11-13,GoldTea Green Tea 100g,Beverages,34,502.61,North Zone,UPI
A-01328,2024-01-26,CrunchTime Chips 150g,Snacks,1,390.01,West Zone,Credit
A-01329,2023-12-11,CrunchTime Chips 150g,Snacks,6,857.48,East Zone,Card
A-01330,2023-08-22,Sunrich Cooking Oil 5L,Edible Oils,15,743.28,West Zone,Card
A-01331,2023-09-20,Sunrich Cooking Oil 1L,Edible Oils,37,287.11,West Zone,Credit
A-01332,2024-03-24,FreshWash Detergent Powder 1kg,Home Care,19,597.9,South Zone,Credit
A-01333,2023-02-18,FreshWash Detergent Powder 1kg,Home Care,4,192.67,South Zone,Credit
A-01334,2023-06-09,Sunrich Cooking Oil 5L,Edible Oils,12,646.25,North Zone,UPI
A-01335,2023-07-26,CrunchTime Biscuits 200g,Snacks,35,207.12,East Zone,Cash
A-01336,2024-02-03,CrunchTime Chips 150g,Snacks,43,688.49,West Zone,UPI
A-01337,2023-12-18,FreshWash Dish Soap 500ml,Home Care,20,178.18,West Zone,Credit
A-01338,2023-11-01,GoldTea Green Tea 100g,Beverages,31,636.33,West Zone,Card
A-01339,2024-03-13,SoftCare Shampoo 200ml,Personal Care,46,452.55,West Zone,Cash
A-01340,2024-03-29,PureBite Atta 5kg,Staples,46,416.83,West Zone,Cash
A-01341,2024-06-30,SoftCare Shampoo 200ml,Personal Care,30,306.36,North Zone,UPI
A-01342,2023-06-03,Sunrich Cooking Oil 1L,Edible Oils,3,789.11,North Zone,UPI
A-01343,2023-03-24,GoldTea Premium 250g,Beverages,29,187.28,North Zone,Credit
A-01344,2024-05-17,GoldTea Premium 250g,Beverages,1,353.43,East Zone,Cash
A-01345,2024-03-31,GoldTea Premium 250g,Beverages,35,345.52,West Zone,Cash
A-01346,2024-03-20,GoldTea Green Tea 100g,Beverages,15,742.39,West Zone,Cash
A-01347,2024-03-03,PureBite Atta 5kg,Staples,46,136.95,East Zone,UPI
A-01348,2024-01-12,PureBite Atta 5kg,Staples,36,392.51,East Zone,Card
A-01349,2024-05-30,SoftCare Body Wash 250ml,Personal Care,22,185.24,East Zone,UPI
A-01350,2024-01-11,SoftCare Shampoo 200ml,Personal Care,35,423.02,South Zone,Credit
A-01351,2024-02-09,PureBite Rice 5kg,Staples,15,748.87,South Zone,Card
A-01352,2024-03-20,PureBite Atta 5kg,Staples,42,78.9,South Zone,UPI
A-01353,2023-02-19,PureBite Atta 5kg,Staples,8,762.27,West Zone,UPI
A-01354,2024-05-27,PureBite Atta 5kg,Staples,44,413.95,East Zone,Cash
A-01355,2024-03-09,GoldTea Green Tea 100g,Beverages,39,583.69,South Zone,Cash
A-01356,2023-10-31,SoftCare Shampoo 200ml,Personal Care,39,570.96,,Credit
A-01357,2024-03-28,SoftCare Body Wash 250ml,Personal Care,31,442.85,East Zone,Cash
A-01358,2023-11-26,SoftCare Body Wash 250ml,Personal Care,49,80.74,West Zone,Cash
A-01359,2024-03-17,PureBite Atta 5kg,Staples,20,589.77,North Zone,UPI
A-01360,2023-10-15,FreshWash Dish Soap 500ml,Home Care,14,755.86,East Zone,Credit
A-01361,2024-04-19,Sunrich Cooking Oil 1L,Edible Oils,43,544.47,West Zone,Cash
A-01362,2024-04-27,GoldTea Green Tea 100g,Beverages,21,466.44,South Zone,Cash
A-01363,2024-04-18,Sunrich Cooking Oil 1L,Edible Oils,12,388.32,South Zone,Credit
A-01364,2023-07-05,GoldTea Green Tea 100g,Beverages,10,54.61,South Zone,Cash
A-01365,2023-12-06,Sunrich Cooking Oil 5L,Edible Oils,33,877.46,South Zone,Credit
A-01366,2024-03-24,FreshWash Dish Soap 500ml,Home Care,27,750.22,North Zone,Credit
A-01367,2023-08-15,PureBite Rice 5kg,Staples,24,325.68,South Zone,UPI
A-01368,2023-07-25,FreshWash Dish Soap 500ml,Home Care,13,418.33,North Zone,Card
A-01369,2023-10-01,PureBite Atta 5kg,Staples,6,160.39,West Zone,Cash
A-01370,2023-03-04,CrunchTime Biscuits 200g,Snacks,16,290.07,West Zone,Cash
A-01371,2023-11-05,SoftCare Shampoo 200ml,Personal Care,3,160.3,West Zone,Card
A-01372,2023-08-06,SoftCare Shampoo 200ml,Personal Care,19,255.02,South Zone,UPI
A-01373,2024-06-04,GoldTea Premium 250g,Beverages,47,838.86,West Zone,UPI
A-01374,2023-06-12,PureBite Rice 5kg,Staples,24,835.35,West Zone,Cash
A-01375,2023-09-25,CrunchTime Biscuits 200g,Snacks,34,889.31,West Zone,Card
A-01376,2024-04-24,GoldTea Green Tea 100g,Beverages,21,835.65,North Zone,Credit
A-01377,2023-05-15,CrunchTime Biscuits 200g,Snacks,27,485.11,East Zone,Credit
A-01378,2023-12-09,CrunchTime Biscuits 200g,Snacks,35,69.68,South Zone,UPI
A-01379,2024-02-04,CrunchTime Biscuits 200g,Snacks,25,664.96,South Zone,Card
A-01380,2024-04-19,PureBite Rice 5kg,Staples,1,434.62,West Zone,Card
A-01381,2023-02-11,FreshWash Detergent Powder 1kg,Home Care,37,656.65,West Zone,Credit
A-01382,2024-03-20,SoftCare Shampoo 200ml,Personal Care,27,335.57,East Zone,Card
A-01383,2024-01-01,Sunrich Cooking Oil 1L,Edible Oils,48,352.18,West Zone,Card
A-01384,2023-04-16,CrunchTime Chips 150g,Snacks,43,520.41,South Zone,Card
A-01385,2023-02-03,GoldTea Premium 250g,Beverages,18,552.17,North Zone,Card
A-01386,2024-06-02,GoldTea Premium 250g,Beverages,36,197.7,South Zone,Credit
A-01387,2023-10-30,PureBite Atta 5kg,Staples,23,386.63,East Zone,Card
A-01388,2023-09-03,PureBite Atta 5kg,Staples,20,243.35,South Zone,Cash
A-01389,2023-08-25,CrunchTime Biscuits 200g,Snacks,43,454.29,South Zone,Credit
A-01390,2023-11-27,CrunchTime Biscuits 200g,Snacks,44,608.08,West Zone,Cash
A-01391,2023-09-07,GoldTea Green Tea 100g,Beverages,32,204.41,South Zone,Credit
A-01392,2024-03-17,Sunrich Cooking Oil 1L,Edible Oils,47,641.94,South Zone,Credit
A-01393,2023-05-27,SoftCare Shampoo 200ml,Personal Care,31,455.1,North Zone,Cash
A-01394,2023-08-15,GoldTea Premium 250g,Beverages,28,358.29,South Zone,Cash
A-01395,2023-08-25,GoldTea Premium 250g,Beverages,27,826.66,South Zone,Cash
A-01396,2023-08-21,PureBite Rice 5kg,Staples,35,496.33,North Zone,Card
A-01397,2023-06-24,Sunrich Cooking Oil 1L,Edible Oils,9,588.55,South Zone,Card
A-01398,2023-05-23,SoftCare Body Wash 250ml,Personal Care,4,216.33,East Zone,Credit
A-01399,2023-05-03,GoldTea Green Tea 100g,Beverages,18,394.29,West Zone,Credit
A-01400,2023-06-10,FreshWash Detergent Powder 1kg,Home Care,23,237.12,West Zone,Card
A-01401,2024-03-07,PureBite Rice 5kg,Staples,36,754.75,West Zone,UPI
A-01402,2023-03-03,FreshWash Dish Soap 500ml,Home Care,19,278.65,South Zone,Credit
A-01403,2024-06-11,GoldTea Premium 250g,Beverages,16,470.2,North Zone,Card
A-01404,2024-04-26,GoldTea Premium 250g,Beverages,12,87.88,East Zone,Credit
A-01405,2023-03-27,PureBite Rice 5kg,Staples,19,635.24,West Zone,UPI
A-01406,2023-08-15,SoftCare Shampoo 200ml,Personal Care,5,342.46,West Zone,Cash
A-01407,2023-05-02,CrunchTime Biscuits 200g,Snacks,46,77.37,West Zone,Credit
A-01408,2023-10-26,SoftCare Body Wash 250ml,Personal Care,38,822.27,East Zone,Credit
A-01409,2023-09-26,CrunchTime Chips 150g,Snacks,38,378.85,East Zone,Credit
A-01410,2024-03-05,Sunrich Cooking Oil 5L,Edible Oils,46,837.2,East Zone,UPI
A-01411,2023-08-28,CrunchTime Chips 150g,Snacks,35,396.4,North Zone,Credit
A-01412,2023-11-21,FreshWash Detergent Powder 1kg,Home Care,37,321.41,South Zone,Credit
A-01413,2023-07-03,CrunchTime Chips 150g,Snacks,49,621.8,South Zone,Cash
A-01414,2024-01-02,PureBite Atta 5kg,Staples,26,547.5,East Zone,UPI
A-01415,2023-07-17,GoldTea Premium 250g,Beverages,31,298.51,West Zone,Cash
A-01416,2023-02-25,CrunchTime Chips 150g,Snacks,34,330.15,North Zone,Cash
A-01417,2024-03-12,CrunchTime Biscuits 200g,Snacks,6,651.74,West Zone,Cash
A-01418,2024-04-03,Sunrich Cooking Oil 5L,Edible Oils,1,88.95,East Zone,UPI
A-01419,2023-08-07,Sunrich Cooking Oil 5L,Edible Oils,18,154.51,West Zone,Credit
A-01420,2023-06-21,SoftCare Shampoo 200ml,Personal Care,22,425.3,East Zone,UPI
A-01421,2023-11-06,FreshWash Detergent Powder 1kg,Home Care,5,530.45,East Zone,Cash
A-01422,2023-10-14,SoftCare Body Wash 250ml,Personal Care,19,867.69,West Zone,UPI
A-01423,2023-04-20,PureBite Atta 5kg,Staples,20,286.01,East Zone,Card
A-01424,2023-08-09,CrunchTime Chips 150g,Snacks,26,310.56,East Zone,Cash
A-01425,2023-01-27,Sunrich Cooking Oil 1L,Edible Oils,12,519.29,South Zone,Credit
A-01426,2024-04-13,SoftCare Body Wash 250ml,Personal Care,14,462.75,South Zone,Cash
A-01427,2024-02-28,GoldTea Green Tea 100g,Beverages,6,507.4,North Zone,Card
A-01428,2023-12-10,CrunchTime Biscuits 200g,Snacks,13,892.14,East Zone,Cash
A-01429,2023-08-06,PureBite Rice 5kg,Staples,7,704.78,East Zone,UPI
A-01430,2023-11-23,FreshWash Detergent Powder 1kg,Home Care,37,397.42,East Zone,Credit
A-01431,2023-08-27,PureBite Rice 5kg,Staples,28,342.43,North Zone,Cash
A-01432,2024-01-16,GoldTea Premium 250g,Beverages,18,295.89,West Zone,Credit
A-01433,2024-06-19,SoftCare Shampoo 200ml,Personal Care,1,510.95,East Zone,Cash
A-01434,2023-02-11,Sunrich Cooking Oil 5L,Edible Oils,5,284.66,West Zone,Cash
A-01435,2023-01-23,CrunchTime Biscuits 200g,Snacks,29,289.81,West Zone,UPI
A-01436,2024-02-01,CrunchTime Biscuits 200g,Snacks,50,267.66,East Zone,Card
A-01437,2024-01-31,SoftCare Body Wash 250ml,Personal Care,8,688.54,North Zone,Credit
A-01438,2023-11-23,PureBite Rice 5kg,Staples,,878.06,North Zone,Card
A-01439,2023-06-12,GoldTea Premium 250g,Beverages,40,573.44,North Zone,Card
A-01440,2023-03-15,CrunchTime Chips 150g,Snacks,27,383.62,South Zone,Cash
A-01441,2023-01-03,CrunchTime Chips 150g,Snacks,4,734.87,East Zone,UPI
A-01442,2024-05-12,GoldTea Green Tea 100g,Beverages,48,699.48,West Zone,Card
A-01443,2024-06-25,SoftCare Body Wash 250ml,Personal Care,41,839.07,North Zone,Credit
A-01444,2023-08-29,SoftCare Body Wash 250ml,Personal Care,43,724.11,East Zone,UPI
A-01445,2023-10-31,FreshWash Dish Soap 500ml,Home Care,36,851.1,South Zone,Credit
A-01446,2023-04-01,FreshWash Detergent Powder 1kg,Home Care,17,720.24,North Zone,Card
A-01447,2024-05-29,FreshWash Detergent Powder 1kg,Home Care,31,72.51,West Zone,Cash
A-01448,2024-06-03,Sunrich Cooking Oil 1L,Edible Oils,9,86.19,East Zone,Credit
A-01449,2024-02-07,CrunchTime Biscuits 200g,Snacks,42,634.21,East Zone,Cash
A-01450,2023-09-03,SoftCare Shampoo 200ml,Personal Care,50,44.32,East Zone,Credit
A-01451,2023-03-30,SoftCare Shampoo 200ml,Personal Care,35,646.83,West Zone,UPI
A-01452,2023-06-18,GoldTea Green Tea 100g,Beverages,2,76.84,West Zone,UPI
A-01453,2024-06-06,PureBite Atta 5kg,Staples,46,696.66,North Zone,Card
A-01454,2023-03-11,SoftCare Shampoo 200ml,Personal Care,40,226.71,South Zone,UPI
A-01455,2023-05-28,SoftCare Body Wash 250ml,Personal Care,45,790.32,North Zone,Cash
A-01456,2024-06-03,Sunrich Cooking Oil 5L,Edible Oils,20,369.25,South Zone,UPI
A-01457,2024-05-16,SoftCare Shampoo 200ml,Personal Care,33,821.08,West Zone,Cash
A-01458,2023-06-18,GoldTea Premium 250g,Beverages,33,349.22,South Zone,UPI
A-01459,2023-11-24,PureBite Atta 5kg,Staples,19,897.92,South Zone,Credit
A-01460,2023-05-16,GoldTea Green Tea 100g,Beverages,16,872.66,East Zone,UPI
A-01461,2024-06-15,CrunchTime Chips 150g,Snacks,5,841.69,South Zone,Card
A-01462,2023-01-12,Sunrich Cooking Oil 5L,Edible Oils,15,876.16,South Zone,Credit
A-01463,2024-06-24,SoftCare Body Wash 250ml,Personal Care,18,531.09,East Zone,Card
A-01464,2023-05-10,GoldTea Premium 250g,Beverages,28,484.53,West Zone,UPI
A-01465,2024-04-08,Sunrich Cooking Oil 1L,Edible Oils,13,850.1,North Zone,Cash
A-01466,2024-01-02,FreshWash Dish Soap 500ml,Home Care,25,412.23,East Zone,Credit
A-01467,2023-11-03,CrunchTime Biscuits 200g,Snacks,39,139.78,East Zone,Credit
A-01468,2023-05-21,CrunchTime Chips 150g,Snacks,37,781.42,East Zone,Cash
A-01469,2023-08-24,CrunchTime Biscuits 200g,Snacks,26,379.66,North Zone,UPI
A-01470,2023-01-25,Sunrich Cooking Oil 1L,Edible Oils,50,325.49,West Zone,Card
A-01471,2023-11-17,Sunrich Cooking Oil 1L,Edible Oils,18,121.41,West Zone,Card
A-01472,2024-06-11,CrunchTime Chips 150g,Snacks,35,871.5,West Zone,UPI
A-01473,2024-03-01,Sunrich Cooking Oil 5L,Edible Oils,22,144.49,South Zone,Cash
A-01474,2023-08-08,SoftCare Body Wash 250ml,Personal Care,42,729.64,West Zone,Card
A-01475,2023-08-05,SoftCare Shampoo 200ml,Personal Care,42,370.67,West Zone,Card
A-01476,2024-04-08,FreshWash Dish Soap 500ml,Home Care,7,561.39,East Zone,Credit
A-01477,2024-02-12,SoftCare Shampoo 200ml,Personal Care,47,331.81,South Zone,Card
A-01478,2024-05-02,FreshWash Dish Soap 500ml,Home Care,41,479.05,North Zone,Card
A-01479,2024-02-19,GoldTea Premium 250g,Beverages,43,114.76,East Zone,Credit
A-01480,2023-05-22,CrunchTime Chips 150g,Snacks,22,733.92,West Zone,Credit
A-01481,2024-01-11,PureBite Atta 5kg,Staples,35,323.12,West Zone,Credit
A-01482,2024-02-10,SoftCare Body Wash 250ml,Personal Care,8,50.74,East Zone,Card
A-01483,2024-05-03,CrunchTime Biscuits 200g,Snacks,34,893.01,West Zone,Card
A-01484,2024-02-13,PureBite Rice 5kg,Staples,35,368.92,West Zone,UPI
A-01485,2024-03-22,GoldTea Green Tea 100g,Beverages,3,280.03,West Zone,Cash
A-01486,2024-01-22,CrunchTime Biscuits 200g,Snacks,19,891.97,East Zone,UPI
A-01487,2024-02-07,Sunrich Cooking Oil 5L,Edible Oils,44,515.62,East Zone,Cash
A-01488,2023-08-20,GoldTea Premium 250g,Beverages,33,221.23,South Zone,Cash
A-01489,2023-11-06,GoldTea Green Tea 100g,Beverages,49,235.27,East Zone,UPI
A-01490,2023-02-16,GoldTea Premium 250g,Beverages,25,584.11,South Zone,Credit
A-01491,2024-01-22,PureBite Atta 5kg,Staples,47,66.87,South Zone,Cash
A-01492,2023-01-03,GoldTea Green Tea 100g,Beverages,22,820.76,South Zone,Cash
A-01493,2024-03-24,PureBite Atta 5kg,Staples,5,890.95,West Zone,Card
A-01494,2023-11-11,CrunchTime Biscuits 200g,Snacks,26,55.87,South Zone,UPI
A-01495,2024-01-30,CrunchTime Chips 150g,Snacks,43,736.01,East Zone,Cash
A-01496,2023-02-13,PureBite Rice 5kg,Staples,41,397.44,South Zone,UPI
A-01497,2023-10-06,Sunrich Cooking Oil 5L,Edible Oils,19,529.52,East Zone,UPI
A-01498,2023-01-01,FreshWash Dish Soap 500ml,Home Care,38,404.54,South Zone,Credit
A-01499,2023-08-24,SoftCare Body Wash 250ml,Personal Care,1,267.48,North Zone,Cash
A-01500,2024-06-04,GoldTea Green Tea 100g,Beverages,33,287.84,West Zone,Cash
